epoch,train_loss,val_iou,val_dice
1,1.3668417893350124,0.4518456436120547,0.6181704356120183
2,1.1479611843824387,0.40435336186335635,0.567771159685575
3,1.036722643300891,0.5608204488570874,0.7168145271447989
4,0.9652546681463718,0.6104188538514651,0.7556742796531091
5,0.8950111120939255,0.66292437681785,0.7962322280957148
6,0.8171326033771038,0.6916907475544856,0.8165861689127408
7,0.758388590067625,0.7238517082654513,0.8389760209963872
8,0.7121358551084995,0.734106393960806,0.845587432384491
9,0.6474415939301252,0.7611960493601285,0.8634197482695947
10,0.6051098741590977,0.7500224113464355,0.8550588305179889
11,0.568707961589098,0.7397711827204778,0.8478981990080613
12,0.5180404158309102,0.7721992822793814,0.8704909132077143
13,0.4908091248944402,0.7614448162225577,0.8624746295122
14,0.4490841394290328,0.8076297090603755,0.8928417150790875
15,0.44102974981069565,0.779505615050976,0.8755878714414743
16,0.4133414439857006,0.8027102030240573,0.8897016782027024
17,0.38684439938515425,0.794303834438324,0.884705323439378
18,0.36364686489105225,0.8146970913960383,0.8971151892955487
19,0.3362632994540036,0.8111676940551171,0.8949424486893874
20,0.3241580557078123,0.8117543275539691,0.8952434200506943
21,0.32216270780190825,0.8124785927625803,0.8957140950056223
22,0.31222044862806797,0.8149167253420904,0.8972726235022912
23,0.32229778030887246,0.8031875307743366,0.8898431887993445
24,0.28630311833694577,0.8021697906347421,0.8894384549214289
25,0.2823929348960519,0.8168702400647677,0.8983420362839332
26,0.2651463821530342,0.8215505480766296,0.9012942039049588
27,0.2619775263592601,0.8186216904566839,0.8994816679220933
28,0.2540709734894335,0.8150859841933618,0.8971402507561904
29,0.2506833542138338,0.821793047281412,0.9013767930177542
30,0.25247428426519036,0.8216587946965144,0.9012342737271235
31,0.25691801216453314,0.8213893129275396,0.9011301902624277
32,0.23339766543358564,0.8181644861514752,0.8991740666902982
33,0.26403827173635364,0.8207575862224286,0.9008033504852881
34,0.242494638543576,0.8001931538948646,0.8878775193141057
35,0.23607482621446252,0.8193205915964566,0.8998883825082046
36,0.23214876791462302,0.8189526475392855,0.8996824668003962
37,0.22620969219133258,0.8183231491308945,0.8991956114768982
38,0.21329472167417407,0.8185196610597464,0.8992890623899606
39,0.2303064400330186,0.8218475855313815,0.9013884617732122
40,0.20870257262140512,0.8220857198421772,0.90148415015294
41,0.21695146430283785,0.8208889731994042,0.9007360155765827
42,0.21601342060603201,0.8189825553160447,0.8995799926611093
43,0.20611749356612563,0.8140446910491357,0.896678823691148
44,0.1977990004234016,0.8257204156655532,0.9037844584538386
45,0.1991419536061585,0.8204779120591971,0.9004490742316613
46,0.19146731356158853,0.8239154540575467,0.9026477795380813
47,0.18900871509686112,0.8217042088508606,0.9012549748787513
48,0.18217010330408812,0.8260401762448825,0.9040196171173682
49,0.19769202801398933,0.821788815351633,0.9013764308049128
50,0.1900591803714633,0.8243012519983145,0.9029262295136085
51,0.18879987602122128,0.8259111917935885,0.9038558694032522
52,0.1965487627312541,0.8253621596556443,0.9036368544285114
53,0.19143905281089246,0.8230398618257962,0.9020943504113418
54,0.1779678137972951,0.8207131715921255,0.9006301348025982
55,0.17542192479595542,0.8279781845899729,0.9051859791462238
56,0.17259378964081407,0.8290425676565903,0.9058625789789053
57,0.18413942214101553,0.8224419401242182,0.9017381117894099
58,0.17301279888488352,0.823967287173638,0.9027247337194589
59,0.1734533468261361,0.8289982768205496,0.9058243861565223
60,0.17320574331097305,0.8277670099185064,0.905044674873352
61,0.17192584206350148,0.8245455439274127,0.9030579741184528
62,0.17729351646266878,0.8269295967542208,0.9044810854471647
63,0.1754690003581345,0.8251567207849942,0.9033909898537856
64,0.17175767989829183,0.8271910731609051,0.9046451220145593
65,0.173017549328506,0.8268326154121985,0.9043644162324759
66,0.1712170341052115,0.8241043870265667,0.9027418677623456
67,0.16749575268477201,0.8246737993680514,0.9031172807400043
68,0.16665213042870164,0.827190678853255,0.9046488037476172
69,0.17111558374017477,0.826543349486131,0.9042796630125779
70,0.16876264032907784,0.8275170005284823,0.9048085166857793
71,0.1651335849892348,0.827461838722229,0.9048254306499774
