epoch,train_loss,val_iou,val_dice
1,1.3541273809969425,0.39095304677119624,0.5555013120174408
2,1.0310772098600864,0.5069775948157678,0.6635799132860624
3,0.9127312563359737,0.6521920332541833,0.7876672332103436
4,0.8045961726456881,0.6789246614162738,0.8070998466931857
5,0.7282974515110254,0.7452874183654785,0.8537170566045321
6,0.6646064594388008,0.7800313646976764,0.8761930098900428
7,0.6393820960074663,0.7512822288733262,0.8577895714686468
8,0.5912485122680664,0.7925631495622488,0.88401525754195
9,0.5350728239864111,0.7935075576488788,0.884611345254458
10,0.5313225239515305,0.799928972354302,0.8886165848145118
11,0.49522142112255096,0.7922906829760625,0.8838742742171655
12,0.46338048577308655,0.7965771280802213,0.8865866156724783
13,0.4346623132005334,0.8094856142997742,0.8944201056773846
14,0.41126656625419855,0.8168407220106858,0.8988780012497535
15,0.3932744022458792,0.8164795820529644,0.8986038473936228
16,0.394605646841228,0.8069173372708834,0.8929254596049969
17,0.3565047620795667,0.8031712036866409,0.8902771931428176
18,0.3542016427963972,0.8200831871766311,0.9009504272387578
19,0.3347880505025387,0.8286347664319552,0.9059869005129888
20,0.32409941451624036,0.8185642545039837,0.899975217305697
21,0.31466627307236195,0.8272903515742376,0.9051692073161786
22,0.3082731361500919,0.819238020823552,0.9004354797876798
23,0.28150130482390523,0.8327922637646015,0.9085103273391724
24,0.2788977692835033,0.827643307355734,0.9053967503400949
25,0.2588229766115546,0.8342962356714102,0.9094506410452036
26,0.2644262299872935,0.8290400917713459,0.9061923210437481
27,0.27382294554263353,0.8334522751661447,0.9089277386665344
28,0.25338557781651616,0.8359492604549115,0.9103685434047992
29,0.23612589994445443,0.8308421189968402,0.9072673550018897
30,0.23758591944351792,0.83692794579726,0.910962306536161
31,0.23167919693514705,0.8320535054573646,0.9080774325590867
32,0.22527611814439297,0.837165694970351,0.9109990688470694
33,0.23045998811721802,0.82898571399542,0.9062216098491962
34,0.21847320441156626,0.8406602281790513,0.9132221066034757
35,0.23908212315291166,0.8324269514817458,0.9083477900578425
36,0.2286399034783244,0.8334568372139564,0.9089152492009677
37,0.21682343911379576,0.8286559398357685,0.905898208801563
38,0.2135249392595142,0.8382070981539212,0.9117617561266973
39,0.2028998821042478,0.8388490906128516,0.9121052576945379
40,0.19963796809315681,0.8411782704866849,0.9135233026284438
41,0.2316423044539988,0.833398896914262,0.9087459628398602
42,0.19701708666980267,0.8347475895514855,0.9096905543253972
43,0.1922719948925078,0.8373521795639625,0.9112367125657889
44,0.19300586450845003,0.83607161962069,0.9103911106403058
45,0.1938248227816075,0.837394640995906,0.911164063673753
46,0.19083498511463404,0.8423461409715506,0.9142020207185012
47,0.18201077077537775,0.8343485272847689,0.9093658511455243
48,0.18103176075965166,0.8387325130976163,0.912073213320512
49,0.17362184054218233,0.8420281639465919,0.9140432385297922
50,0.18241958785802126,0.8356269873105563,0.9101324723317072
51,0.18183935154229403,0.8419101009002099,0.9139420894476084
52,0.17627845774404705,0.8360516153849088,0.9104128113159766
53,0.175933672580868,0.8408430172846868,0.9132958329640902
54,0.17744860891252756,0.8352950994785016,0.9100048771271338
55,0.17660163948312402,0.8336425423622131,0.9089230344845698
56,0.1720199789851904,0.8352874288192162,0.9099967525555537
57,0.16670015500858426,0.8393559089073768,0.9124605243022625
58,0.1743737116921693,0.8383752199319693,0.9118265968102676
59,0.16703937319107354,0.8384709312365606,0.9119023497288044
60,0.16717126755975187,0.840337716616117,0.9129864206680884
61,0.1715418321546167,0.8365058853076055,0.9106655258398789
