epoch,train_loss,val_iou,val_dice
1,1.2764407671414888,0.3045155726946317,0.4657440368945782
2,1.0243972494052007,0.4926157364478478,0.6591609487166772
3,0.9078104450152471,0.6250606179237366,0.7680626694972699
4,0.7825302940148574,0.6797974384748019,0.8086605347119845
5,0.7573439066226666,0.699180529667781,0.8223185539245605
6,0.6840426784295303,0.724622355057643,0.8397886798932002
7,0.6470283361581656,0.7348400767032917,0.8466620766199552
8,0.6246970983651968,0.7566467019227835,0.8606412685834445
9,0.6097769530919882,0.7538131750546969,0.8590965821192815
10,0.5761051246753106,0.7751098550282992,0.8727132494633014
11,0.5421423476475936,0.7729583107508146,0.8714753068410434
12,0.4984828279568599,0.7949994802474976,0.8852456991489117
13,0.5003755023846259,0.8004459463633024,0.8885315014765813
14,0.47775981517938465,0.7973116957224332,0.8864281223370478
15,0.48538576181118304,0.7896343561319205,0.8819991166775043
16,0.46689278804338896,0.7868770956993103,0.8803184720186087
17,0.43903422584900487,0.8036334101970379,0.8906719134404109
18,0.4222093683022719,0.8053034452291635,0.8913332453140845
19,0.3965294980085813,0.7969127939297602,0.8864995562113248
20,0.40803835025200474,0.8102010717758765,0.8944846116579496
21,0.37943376715366656,0.8127089601296645,0.8962299273564265
22,0.3772994256936587,0.8122753500938416,0.8959448429254385
23,0.36402207842239964,0.8070637308634244,0.8928606464312627
24,0.34349172046551335,0.8180301602070148,0.8994305592316848
25,0.3538984151986929,0.8072264652985793,0.8927280719463642
26,0.346293752010052,0.8161304868184603,0.8979125206287091
27,0.35768548112649184,0.8234504002791184,0.9026329700763409
28,0.3371132039106809,0.8111595282187829,0.8952767665569599
29,0.34654530997459704,0.816017182973715,0.8982543074167691
30,0.3345085130288051,0.8156680373045114,0.897761175265679
31,0.3405555968101208,0.8189065869037921,0.8999775739816519
32,0.3173140012300931,0.8225552714787997,0.9021031260490417
33,0.32555299309583813,0.8189905973581167,0.8995717397102942
34,0.29550464336688703,0.8271150864087619,0.904810213125669
35,0.29211034912329453,0.8150405792089609,0.8976036906242371
36,0.2971962953989322,0.8090358835000259,0.893886712881235
37,0.2995888934685634,0.8227886740977948,0.9023646620603708
38,0.3069566912375964,0.8199978012305039,0.9006484059187082
39,0.280932666017459,0.825666565161485,0.9038824209800134
40,0.2728765583955325,0.81963855945147,0.9004332652458777
41,0.28656057898814863,0.8198031645554763,0.9004861666606023
42,0.27112484666017383,0.8257442345985999,0.9040648295329168
43,0.27479693866693056,0.8293524017700782,0.9062410547183111
44,0.2771880534979013,0.8310258159270654,0.9072225323090186
45,0.2606223878952173,0.8324725948847257,0.9080971341866714
46,0.2533169732644008,0.8303989263681265,0.9068318192775433
47,0.26881516438264114,0.8293674496503977,0.9061813492041367
48,0.25427618393531215,0.8286892771720886,0.9058648256155161
49,0.24425388757999128,0.8269155346430265,0.9048181313734788
50,0.2613077828517327,0.8296557527322036,0.9064599138039809
51,0.2512721992455996,0.8280186286339393,0.905462397978856
52,0.2455759862294564,0.8280300406309274,0.9054430952438941
53,0.25830093713907093,0.8258765569100013,0.9041401193692133
54,0.24883855879306793,0.8319637500322782,0.9077895283699036
55,0.2317900027220066,0.8282226324081421,0.90557638498453
56,0.25196654865374934,0.8250775841566232,0.9036958034221942
57,0.24917577665585738,0.8290162453284631,0.9060556705181415
58,0.23684769868850708,0.8265958886880141,0.9046345169727619
59,0.24696097121788904,0.8250011251522944,0.9036438556817862
60,0.24910744107686555,0.82896377490117,0.9060122691667997
