epoch,train_loss,val_iou,val_dice
1,1.2230656278335441,0.5660784496710851,0.7203018986261808
2,0.9776406257839526,0.6830248832702637,0.8099706127093389
3,0.8236767750675396,0.7383910876054031,0.848302437708928
4,0.6809776501130249,0.7671901033474848,0.8668045539122361
5,0.5666708850254447,0.8119213351836572,0.8955445197912363
6,0.49138623526540853,0.8251104859205393,0.9036788573631873
7,0.433551829750255,0.8237391343483558,0.9025311286632831
8,0.3971038733498525,0.8428644492075994,0.9142524233231177
9,0.3501175791025162,0.8304799244954035,0.9064968320039603
10,0.3255372731867483,0.850991597542396,0.9189041302754328
11,0.2850937338198646,0.8503714754031255,0.9186825293761033
12,0.27646502675646445,0.8533856043448815,0.9203853194530194
13,0.2656870130765236,0.8570679976389959,0.9224180625035212
14,0.2506165375648919,0.8522701263427734,0.9198166269522446
15,0.23512302061258736,0.8605596881646377,0.9245551503621615
16,0.2362223371105679,0.8576074792788579,0.9230177815143878
17,0.22812976852311925,0.8598452072877151,0.9240805094058697
18,0.2166025086732234,0.8611333874555734,0.9247126029087946
19,0.216624411738525,0.863164667899792,0.9260490628389212
20,0.209260754792367,0.8611711401205796,0.9248546407772944
21,0.20631919965400533,0.8642438650131226,0.9268383796398456
22,0.2101559467234854,0.8643883145772494,0.9268052027775691
23,0.19942668231867128,0.8616284819749686,0.9253312165920551
24,0.20377245772693117,0.8656569673464849,0.9275944095391494
25,0.19807939812288447,0.8596546833331769,0.9241513564036443
26,0.19717170285471416,0.8656271558541518,0.927503608740293
27,0.18724998579186908,0.8679005274405847,0.9288286658433768
28,0.18917081833390867,0.859283277621636,0.9239054689040551
29,0.1942091633455228,0.8673991698485154,0.9286079269189101
30,0.19008060658382156,0.8670837558232821,0.9284132764889643
31,0.17814556648165492,0.8653902869958144,0.927457699408898
32,0.17038658425464467,0.8675961265197167,0.9287876074130719
33,0.17850110856658322,0.8683741734578059,0.9292037166081942
34,0.17467842478368242,0.8678798033640935,0.9288605772531949
35,0.17322003096342087,0.8649884095558753,0.9271897077560425
36,0.17486272449210538,0.865645014322721,0.9275781649809617
37,0.16778930920665547,0.8697007756966811,0.9298585286507239
38,0.1704842822026398,0.8691792717346778,0.9296529338910029
39,0.17193916035910783,0.8668237603627719,0.9282023173112136
40,0.16744204269627394,0.8653932030384357,0.9273506815616901
41,0.1621646780078694,0.8690638588025019,0.9294473620561453
42,0.16325172024258114,0.8694091668495765,0.9297759945576007
43,0.16044066795858286,0.8687797968204205,0.9294600670154278
44,0.1577008199893822,0.8695179453262916,0.9298200974097619
45,0.1621203587974532,0.8691088694792527,0.9296516821934626
46,0.1658267454575684,0.8695737673686101,0.9299115171799293
47,0.16403845647128962,0.8682644963264465,0.9291710165830759
48,0.16901860575554734,0.8665364201252277,0.9281984613491938
49,0.16163954100871492,0.866390796808096,0.928128535930927
50,0.16337626591577367,0.8696674750401423,0.9299376056744502
51,0.15529272465382593,0.8695410810984098,0.929815833385174
52,0.16294206097974614,0.8696110844612122,0.9298483958611121
