epoch,train_loss,val_iou,val_dice
1,1.0345309669688596,0.6800721196027902,0.8074648517828721
2,0.6827856191134049,0.794888056241549,0.8849697571534377
3,0.554011984396789,0.8176769476670486,0.8989183352543757
4,0.4723620470297539,0.8335188260445228,0.9087174305549035
5,0.4054568121998997,0.8372304210296044,0.9109966433965243
6,0.36820645857665496,0.8474423610247098,0.9169535866150489
7,0.3302728468078678,0.8408931998106149,0.9129160780173081
8,0.29744936475309275,0.8071035330112164,0.8904089515025799
9,0.27593843133772833,0.8471841491185702,0.9166824313310477
10,0.26386064745612064,0.8576135497826797,0.9229583465136014
11,0.2546479555509858,0.8417906715319707,0.9129526660992549
12,0.2399051505125175,0.8529962530502906,0.9202293616074783
13,0.2382573990498559,0.8614552204425519,0.92515773498095
14,0.2249992838350393,0.8610411286354065,0.9250269394654494
15,0.21689421784574703,0.8606197742315439,0.9247057896393996
16,0.21153833300380384,0.8600714848591731,0.9243299777691181
17,0.20863071702799554,0.8652135683940008,0.9274068245520959
18,0.1966993935027365,0.864577618929056,0.927018614915701
19,0.1894286848225836,0.8568887893970196,0.9224794231928312
20,0.20014624651205742,0.851911526459914,0.9194647990740262
21,0.1911225480548406,0.8647715953680185,0.9271615651937631
22,0.19196841335397655,0.8663276158846341,0.9280971701328571
23,0.1837918347978996,0.8656017138407781,0.9276494613060584
24,0.18056691690521726,0.867723299906804,0.9288444335644062
25,0.17627049881522938,0.8691084935114934,0.929698265515841
26,0.17574534401045008,0.8684855653689458,0.9292941918739905
27,0.1741721118658276,0.8607194286126357,0.9247855314841638
28,0.16887079191915058,0.8704696251795843,0.9304735110356257
29,0.17544412448749705,0.8682951331138611,0.9291943953587458
30,0.1708795367661169,0.8666388575847332,0.9282762545805711
31,0.16607467615503377,0.8683401162807758,0.9292458020723783
32,0.16469800194441261,0.8689786837651179,0.9295957409418546
33,0.16528308063240374,0.8687888292165903,0.9294890348727887
34,0.16377402766276214,0.8500312520907476,0.918006548514733
35,0.17133908958758337,0.8579944876524118,0.9230789083700913
36,0.16308692552275578,0.8697073826423058,0.9300169898913457
37,0.16373781215841487,0.8674992781419021,0.9287286859292251
38,0.1621358731793145,0.8714619278907776,0.9310668936142554
39,0.1555598301150031,0.8707598952146677,0.930646130671868
40,0.15864520406318924,0.8710455435972947,0.9307956466308007
41,0.1540094461228888,0.8687683068788968,0.9294440608758193
42,0.15238423254025185,0.8682085642447839,0.92916418497379
43,0.15150619550781735,0.8691283464431763,0.9296958904999953
44,0.15012069829439711,0.86953938465852,0.9299281147810129
45,0.14788890756287817,0.8729169827241164,0.9318903868014996
46,0.15028383241871657,0.8719737896552453,0.9313351466105535
47,0.14855691386481462,0.8710031646948594,0.9307859127338116
48,0.14323714729082787,0.8727146157851586,0.9317822089562049
49,0.14189534141855725,0.8710274742199824,0.9308144908684951
50,0.14306932940321454,0.8692526312974783,0.9297732802537771
51,0.14303699842954087,0.8680768288098849,0.9290614586610061
52,0.14032868700007262,0.8691026843511142,0.9296953311333289
53,0.1403677967392792,0.8706338909956125,0.9305862600986774
54,0.13687155433630538,0.8717248898286086,0.9312092111660883
55,0.13800493514133713,0.872127482524285,0.9314663364337041
56,0.13357280346296602,0.8714948755044204,0.9310739315473117
57,0.13557541383019947,0.8744893211584824,0.9328195223441491
58,0.13750468952170872,0.8716494670281043,0.9311656034909762
59,0.13593075841160143,0.8730916518431443,0.9320060748320359
60,0.13734537009465492,0.8704877770864047,0.9305047988891602
61,0.13306924953299054,0.8704347151976365,0.9304616955610422
62,0.13359182782597462,0.8715486709888165,0.9310986628899207
63,0.13194413243208902,0.8718827550227826,0.9312988244570218
64,0.13231247208886227,0.8722650179496179,0.9315294577525213
65,0.1301640976157229,0.871672483590933,0.9311654613568232
66,0.13193053398597038,0.8704155225020188,0.9304522046676049
67,0.12999643183360665,0.8716550882046039,0.9311649524248563
68,0.13129763936592362,0.8705275012896612,0.9305248810694768
69,0.12928729504346848,0.8728548425894517,0.9318759899873
70,0.13065756390155372,0.8713732453492972,0.9310142718828641
71,0.13181243205474594,0.872198026913863,0.9314856896033654
72,0.1278487186310655,0.8729096055030823,0.931897942836468
