epoch,train_loss,val_iou,val_dice
1,0.953418470035165,0.6364829448553232,0.776844478570498
2,0.6675650851201202,0.766318353322836,0.8668700869266803
3,0.5161125887248476,0.7986666422623855,0.8871658857052143
4,0.41964853769641813,0.7916303735512954,0.883504528265733
5,0.36823017213304166,0.81963489147333,0.9000264222805316
6,0.3173446670427161,0.8304523092049819,0.9071660225207989
7,0.29533660336066103,0.8290979220316961,0.9059445032706628
8,0.27127807701038104,0.8282943138709435,0.905718982219696
9,0.25097497843079647,0.8438123464584351,0.915087525661175
10,0.23827602600647232,0.8337430862280039,0.9089046670840337
11,0.23081774580276618,0.8371058794168326,0.9110177434407748
12,0.22343606463933396,0.8481078102038457,0.9176354499963614
13,0.21534351145817063,0.8424344246204083,0.9142168668600229
14,0.20593063508049916,0.8436221159421481,0.9148209003301767
15,0.19829962566747503,0.8473150225786062,0.9171900565807636
16,0.20050694338851055,0.8399048172510587,0.9125393995871911
17,0.2020292220226789,0.8449330284045293,0.9153590798377991
18,0.1981102466835814,0.8502456179031959,0.9188404816847581
19,0.18814679285732366,0.8554206719765296,0.9218868338144742
20,0.18536498574382168,0.8542012159640973,0.9211345544228187
21,0.1911930991178852,0.8559574255576501,0.9222617837098929
22,0.18147973173250587,0.8513844150763291,0.9194848262346708
23,0.17583172654701493,0.8588031530380249,0.9238572991811312
24,0.17895974484035523,0.8579575786223779,0.9233612739122831
25,0.18215523622298646,0.8507684606772202,0.9187982219916123
26,0.17533152196872032,0.856951369689061,0.922802746295929
27,0.1677147667791884,0.8563747085057772,0.9224551320075989
28,0.1685694909449351,0.8578084982358493,0.9232872632833627
29,0.16647896663112155,0.8581758049818186,0.9234902904583857
30,0.16412289225954121,0.8591816792121301,0.9240400928717393
31,0.16475194073834662,0.8600743137873136,0.9245979510820829
32,0.16759412268460808,0.8537230950135452,0.9209143565251277
33,0.16675656793986338,0.8578857962901776,0.9233318613125727
34,0.16480285598564956,0.8581169568575345,0.9234706530204186
35,0.16394531108060126,0.8579205870628357,0.9232479975773737
36,0.1582530831633988,0.8618127795366141,0.9255218505859375
37,0.1559414622389664,0.8610304914988004,0.9250527207668011
38,0.1549199425568015,0.8603333693284255,0.9246966930536124
39,0.15430790867845892,0.8631858458885779,0.9263590986912067
40,0.15567011221990748,0.8594139310029837,0.924105914739462
41,0.15150714716163732,0.8621417742509109,0.9257100316194388
42,0.14875877509682867,0.8630879658919114,0.9262328147888184
43,0.15190510110834898,0.8610998071157016,0.9250875894839947
44,0.14731038184994358,0.8610566350129935,0.9250456599088815
45,0.14617143432467672,0.8630812764167786,0.9262610169557425
46,0.14520397125664403,0.8610328665146461,0.925070414176354
47,0.15009678912869953,0.8617620422289922,0.92549905868677
48,0.14388064787549487,0.8626587069951571,0.9259987244239221
49,0.141992627058999,0.861061678482936,0.9250923624405494
50,0.1456944648239572,0.8580767879119287,0.9233758541253897
51,0.14816484777098995,0.860181070291079,0.9245818669979389
52,0.14179064472348002,0.860660617168133,0.9248420412723835
53,0.1386778641302707,0.8624021181693444,0.9258421063423157
54,0.135959015811904,0.8633811748944796,0.9264306517747732
55,0.13728101930375827,0.8628116525136508,0.9261245452440702
56,0.141918467515606,0.8621156857563899,0.9257258910399216
57,0.13498275171397095,0.861010689001817,0.925076975272252
58,0.1389358298758329,0.8615652735416706,0.9253711517040546
59,0.13755456560243995,0.8622943988213172,0.9257898193139297
60,0.132824467147811,0.8638110344226544,0.9266712757257315
61,0.13686882439306228,0.8601660957703223,0.9246004957419175
62,0.13389105652853595,0.8626580375891465,0.9260306862684397
63,0.13024534493432208,0.8635031947722802,0.9265033052517817
64,0.13002783325264008,0.8640807271003723,0.926845527612246
65,0.12799737779265744,0.863906245965224,0.9267522509281452
66,0.1306412804682376,0.8635454040307265,0.9265590218397287
67,0.12665191760002556,0.8642928921259366,0.9269645122381357
68,0.12600911686481056,0.8633585205444922,0.9264349616490878
69,0.12744772699424775,0.8639942132509671,0.9267944785264822
70,0.1311388126874374,0.8640558673785284,0.9268474257909335
71,0.12830162225133282,0.8640118287159846,0.926819058564993
72,0.12704337022062076,0.8644548746255728,0.9270775455694932
73,0.12692356362181195,0.8641851452680734,0.9269246092209449
74,0.12735005846973194,0.8651520564005926,0.9274722291873052
75,0.1319996318069555,0.864370923775893,0.9270384128277118
76,0.12775487856844725,0.8639514217009912,0.926783717595614
77,0.12938681686833753,0.8643247714409461,0.9270090598326463
78,0.12896057458247168,0.8642238286825327,0.926938322874216
79,0.12828289957369787,0.8640523231946505,0.9268162571466886
80,0.12502631677661913,0.8642700956417964,0.9269674833004291
